"species","file","class","code","time"
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",11.56
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",11.78
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",12.08
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",12.38
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",12.69
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",12.69
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",12.925
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",13.223
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",13.46
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",13.76
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",14.054
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",14.06
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",14.36
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",14.609
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",14.72
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",15.02
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",15.248
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",15.32
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",15.68
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",15.931
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",16.229
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",16.528
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",16.528
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",16.89
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",17.188
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",17.487
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",17.487
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",17.785
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",18.02
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",18.127
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",18.32
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",18.62
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",18.92
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",19.001
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",19.16
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",19.52
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",19.725
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",19.768
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",20.003
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",20.24
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",20.54
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",20.84
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",21.005
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",21.14
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",21.44
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",21.644
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",21.687
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",22.049
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",22.4
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",22.604
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",22.646
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",23.06
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",23.371
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",23.48
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",23.606
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",23.968
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",24.202
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",24.44
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",24.501
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",24.864
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",25.162
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",25.4
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",25.567
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",25.76
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",26.06
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",26.36
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",26.441
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",26.6
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",26.91
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",27.081
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",27.145
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",27.443
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",27.68
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",27.805
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",27.98
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",28.28
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",28.701
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",28.765
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",29
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",29.24
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",29.54
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",29.724
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",29.788
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",30.087
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",30.385
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",30.449
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",30.684
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",5,"video disturbace start",30.854
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",30.982
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",31.281
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",31.323
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",31.46
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",31.707
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",32.069
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",32.42
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",5," video disturbace end",32.602
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",32.666
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",33.029
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",33.242
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",33.327
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",33.626
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",33.86
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",34.1
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",34.201
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",34.46
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",34.76
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",35.08
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",35.12
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",35.481
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",35.78
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",35.886
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",36.08
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",36.38
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",36.68
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",36.696
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",36.93
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",37.229
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",37.4
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",37.58
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",37.826
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",38.124
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",38.209
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",38.36
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",38.66
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",38.96
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",39
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",39.26
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",39.56
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",39.86
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",40.171
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",40.469
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",40.768
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",41.13
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",41.429
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",41.642
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",41.727
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",41.962
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",42.26
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",42.52
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",42.56
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",42.921
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",43.241
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",43.283
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",43.52
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",43.82
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",44.12
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",44.12
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",44.371
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",44.605
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",44.968
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",45.16
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",45.202
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",45.68
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",45.927
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",46.12
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",46.225
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",46.588
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",46.886
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",47.164
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",47.185
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",47.42
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",47.72
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",47.889
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",47.96
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",48.32
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",48.62
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",48.68
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",48.92
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",49.22
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",49.53
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",49.64
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",49.829
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",50.127
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",50.425
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",50.6
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",50.724
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",51.086
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",51.321
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",51.385
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",51.56
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",51.86
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",52.131
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",52.16
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",52.408
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",52.771
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",53.005
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",53.09
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",53.304
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",53.581
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",53.88
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",54.135
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",54.18
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",54.54
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",54.84
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",55.14
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",55.44
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",55.74
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",55.968
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",56.04
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",56.4
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",56.76
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",56.928
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",57
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",57.36
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",57.653
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",57.66
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",58.08
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",1,"voice_start",58.441
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",58.442
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",58.836
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",2,"tail_up",59.081
"Phaethornis yaruqui","entry0002_2000-01-01T000000_000.csv",0,"END",59.124
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",0.44
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",0.8
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",0.922
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",1.05
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",1.348
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",1.647
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",1.732
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",1.881
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",2.18
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",2.48
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",2.521
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",2.72
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",3.08
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",3.331
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",3.566
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",3.68
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",3.928
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",4.205
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",4.226
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",4.525
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",4.887
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",5.015
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",5.122
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",5.42
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",5.72
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",5.974
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",6.02
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",6.32
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",6.62
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",6.92
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",6.934
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",7.28
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",7.58
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",7.88
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",8.042
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",8.18
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",8.426
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",8.725
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",9.087
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",9.172
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",9.322
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",9.62
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",9.92
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",1,"voice_start",10.046
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",10.22
"Phaethornis yaruqui","entry0003_2000-01-01T000000_000.csv",2,"tail_up",10.52
